Myers,Jesse,38
Ross,William,47
Gross,Myrtle,32
Garrett,Stella,28
Nunez,Shawn,49
Cooper,Clarence,51
Tran,May,58
Warner,Leila,47
Dunn,Stanley,55
Hicks,Sarah,65
Wells,Milton,19
Foster,Alma,29
Mann,Elnora,57
Bishop,Eula,52
Kim,Winifred,21
Porter,Tommy,38
Gonzalez,Hulda,36
Medina,Clayton,19
Quinn,Madge,58
Sullivan,Jordan,42
Marshall,Dale,50
Simpson,Lottie,63
Joseph,Minnie,51
Watkins,Glenn,64
Dean,Addie,33
Francis,Patrick,20
Lindsey,Beulah,46
Bowers,Jeffrey,54
Matthews,Mabelle,27
Grant,Christopher,25
Keller,Etta,24
Willis,Henry,49
Robbins,Frank,34
French,Josephine,27
Parks,Clarence,28
Gross,Stella,41
Hale,Micheal,22
Gonzales,Christian,53
Rodriquez,Christian,21
Morgan,Seth,52
Howard,Jonathan,49
Dawson,Mayme,42
Robbins,Rosalie,26
Baker,Elizabeth,56
Roy,Ollie,64
Francis,Jared,55
Rose,Bertha,33
Riley,Alfred,22
Russell,Anne,21
Castro,Carl,28
Webster,Ina,38
Buchanan,Abbie,18
Andrews,Bobby,56
Watts,Fanny,50
Wilkins,Jeffery,63
Gregory,Amelia,29
Richardson,Lucinda,60
McDaniel,Augusta,56
Flores,Rose,25
Bryant,Randall,48
Malone,Lulu,48
Warner,Isabel,51
Roberts,Alberta,33
Little,Isabella,40
Brooks,William,58
Bradley,Inez,27
Harper,Bruce,22
Bradley,Nettie,20
Newton,Duane,53
Lane,Mabelle,50
Briggs,Samuel,34
Johnston,Sophie,52
Gonzales,Alejandro,20
Wilson,Marguerite,32
Nichols,Eric,56
Manning,Troy,25
Boone,Gene,52
Ferguson,Olivia,27
McDonald,Pauline,56
Todd,Lottie,26
Pearson,Leroy,40
Copeland,Lillian,30
Christensen,Katherine,58
Dean,Myra,33
Phillips,Nathaniel,26
Caldwell,Theresa,36
Hunt,Bess,43
Ramirez,Henrietta,58
Manning,Minerva,20
Ross,Fanny,44
Henry,Oscar,32
Roy,Andrew,32
Newman,Nicholas,52
Barnes,Rosie,35
Hansen,Herbert,56
Cooper,Sallie,45
Newman,Jerry,41
Hunter,Ola,26
Jennings,Luis,45
Alvarado,Francisco,34
Ingram,Ada,64
Glover,Mario,58
Wagner,Albert,31
Bradley,Lucinda,35
Fox,Jason,50
Harrington,Melvin,35
Boone,Wayne,57
Bates,Jesus,45
Stephens,Tom,43
Evans,Christine,45
Andrews,Bessie,26
Cook,Jordan,45
Allison,Lloyd,31
Walton,Darrell,58
Beck,Eddie,20
Campbell,Ina,49
Williams,Milton,23
Peterson,Celia,33
Thornton,Isabella,35
Bryan,Ollie,47
Haynes,Blanche,62
Moody,Lucinda,25
Figueroa,Ruby,38
Snyder,Marie,53
Fowler,Virgie,32
Franklin,Emily,58
Holloway,Albert,53
Lewis,Mike,61
Moreno,Gertrude,25
Duncan,Helen,48
Hansen,Emma,35
Weber,Janie,63
Howell,Jeremiah,39
Cummings,Fanny,29
Morris,Melvin,55
Keller,Lois,58
Burke,John,20
Morris,Ophelia,62
Cooper,Clifford,51
Adams,Katie,41
Mack,Ethan,39
Hampton,Leo,29
Todd,Christian,22
Mullins,Louise,65
Wong,Sylvia,50
Wise,Belle,32
Brooks,Leah,21
Poole,Mario,60
Olson,Lola,57
Holloway,Isaiah,34
Soto,Sara,43
Ramos,Ophelia,32
Buchanan,Ella,61
Allen,Allie,37
Lucas,Douglas,61
Wilkerson,Walter,49
Roy,Antonio,34
Logan,Rosie,43
Aguilar,Bill,61
Castillo,Ruby,24
Silva,Violet,28
Tate,Jayden,46
Padilla,Max,28
Stokes,Harriett,54
Osborne,Irene,64
Adams,Lola,28
Warner,Maud,59
Sherman,Roxie,41
Rowe,Rebecca,43
Graham,Rena,54
Delgado,Maude,36
Lindsey,Micheal,29
Williamson,Mattie,50
Fuller,Warren,55
Watts,Essie,19
Ross,Craig,21
Hines,Virginia,43
Long,Catherine,38
Torres,Helen,26
Nunez,Leona,18
Graham,Cody,23
Wagner,Benjamin,29
Quinn,Lulu,19
Graham,Lois,29
Aguilar,Jessie,57
Jacobs,George,43
Morrison,Trevor,18
Edwards,Sophie,53
Graham,Maggie,56
Ruiz,Katie,35
McDaniel,Etta,33
Jefferson,Ethan,49
Allen,Cole,20
Fox,Isabelle,53
Barber,Beulah,61
Robertson,Daisy,18
Marshall,Nathan,50
Hopkins,Todd,58
Cain,Corey,51
Jacobs,Jayden,44
Thornton,Luella,42
Morris,Isaac,30
Bass,Frances,39
Carr,Mason,38
Valdez,Ollie,40
Wise,Sophie,59
Hill,Justin,24
Hale,Jorge,26
Holmes,Theodore,36
Rhodes,Frederick,24
Welch,Eula,27
Smith,Ronnie,19
Richards,Jackson,49
Wright,Anthony,55
Murphy,Eugene,57
Hines,Hester,32
Haynes,Isabel,38
Gross,Mason,47
Malone,Theresa,45
Barnes,Chester,39
Ross,Eric,23
Norman,Jessie,46
Pope,Ricardo,37
Johnson,Viola,33
Owen,Francis,61
Harmon,Aaron,36
Garza,Cornelia,56
Mills,Elmer,44
Franklin,Nathan,33
Dawson,Minerva,25
Robertson,Jack,39
Manning,Mike,22
Medina,Johanna,29
Morales,Blanche,64
Huff,Joseph,59
Sanchez,Hallie,52
Moreno,Nelle,61
Carr,Alma,30
Barrett,Rachel,60
Jordan,Essie,36
Foster,Tommy,25
Floyd,Clifford,35
Brown,Josie,42
Sims,Augusta,53
Hogan,Sara,35
Green,Millie,36
Delgado,Amanda,29
Johnson,Alex,47
Hodges,Lenora,55
Cohen,Randy,35
Martin,Genevieve,36
Colon,Maude,50
Rodgers,Lida,54
Williamson,Pearl,29
Klein,Micheal,45
Erickson,Juan,51
Santiago,Ralph,42
Stewart,Shane,39
Walters,Hallie,33
Flores,Corey,64
Austin,Bettie,35
Hicks,Mitchell,19
Morrison,Ricardo,65
Thompson,Lester,35
Anderson,Christian,56
Richardson,Cecilia,32
Bryant,Mina,65
Lee,Augusta,37
Hayes,Elizabeth,31
Holloway,Roy,52
Johnston,Earl,46
Cunningham,Augusta,26
Gardner,Lucy,27
Valdez,Lewis,52
Lyons,Michael,18
Mason,Glen,55
Watkins,Lura,30
Benson,Margaret,58
Douglas,Mollie,38
Peterson,Ina,64
Robertson,Nicholas,49
Woods,Louise,28
Webster,Max,39
Brown,Gordon,51
Grant,Eddie,60
Jones,Alberta,55
Spencer,Wayne,22
Fleming,Darrell,36
Ramirez,Helen,24
Black,Robert,53
Quinn,Francis,27
Young,Nettie,32
McKenzie,Bettie,24
Pierce,Clyde,43
Ray,Mark,19
Fuller,John,23
Rodgers,Fred,45
Turner,Sophia,56
Joseph,Dorothy,28
Marshall,Hester,20
Alexander,Hattie,60
Ellis,Madge,20
Farmer,Cornelia,44
Graves,Danny,23
Brock,Ernest,54
Alvarez,Aiden,43
Banks,Kate,52
Bennett,Ethan,37
Cross,Mark,60
Ramirez,Elnora,31
Johnson,Matthew,57
Curry,Jason,34
Fowler,Theodore,50
Hart,Esther,23
Schmidt,Mable,54
Barnett,Lydia,44
Reid,Maria,47
Blair,Lloyd,24
Goodwin,Esther,60
Mack,Johnny,22
Alvarado,Bradley,29
Todd,Wayne,53
Patton,Brian,32
Leonard,Amelia,46
Harvey,Harold,50
Massey,Nicholas,41
Wright,Ola,35
Reyes,Randy,35
Clarke,Adam,49
Bowen,Frank,59
Floyd,Phillip,36
Houston,Lula,46
Hicks,Adele,19
Bennett,Lydia,58
Dean,Frank,58
Hamilton,Herman,33
Owen,Katharine,23
Caldwell,Ray,55
Beck,Alfred,63
Stewart,Shawn,65
Morales,Flora,55
Alvarado,Hettie,36
Mathis,Bessie,43
Bryant,Rena,29
Scott,Cecilia,55
Soto,Tillie,20
Hunter,Hallie,63
Lambert,Lois,25
Parker,Terry,29
Roberson,Christian,40
Burton,Craig,43
Grant,Walter,57
Kelley,Mitchell,23
Jackson,Barry,25
Phelps,Jose,30
Stokes,Jack,35
Rodriquez,Ada,33
Mullins,Jennie,32
Wade,Manuel,36
McCormick,Raymond,53
Sanders,Mina,38
Wolfe,Chris,47
Cobb,Catherine,36
Johnston,Nathaniel,38
Vasquez,Harvey,21
Armstrong,Marguerite,23
Moreno,Betty,65
Barnett,George,32
Meyer,Allie,60
Peters,Carlos,48
Webb,Nora,62
Burns,Eddie,31
Hubbard,Terry,50
Lewis,Clyde,57
Hamilton,Nora,33
Reynolds,Seth,61
Clarke,Tyler,22
Hogan,Jay,46
Moore,Jonathan,22
Duncan,Bernard,35
Carter,Ralph,42
Weber,Anthony,40
Carson,Mark,26
Stanley,Sadie,32
Briggs,Cornelia,18
Herrera,Louise,24
Larson,Phoebe,28
Buchanan,Lulu,49
Sullivan,Eugene,19
Olson,Lilly,52
Campbell,Mollie,48
Valdez,Abbie,64
Cobb,Florence,21
Reynolds,Dale,21
Schmidt,Larry,26
Kim,Joseph,41
Ball,Louise,34
Manning,Lena,56
Sullivan,Derrick,26
Francis,Eva,59
Holmes,Lillian,29
Ortega,Rosetta,30
Horton,Joel,60
Lloyd,Leona,26
Walters,Blake,18
Shaw,Randy,32
Weaver,Lura,22
Frazier,Julian,57
Woods,Louise,43
Gilbert,Lura,35
Turner,Aiden,50
Moreno,Winifred,36
McLaughlin,Garrett,60
Mills,Stella,35
Castro,Alejandro,52
Kelly,Lina,32
Parsons,Luke,55
Garner,Isabel,61
Hawkins,Lillie,41
Maxwell,Gerald,51
Dunn,Edward,23
Hernandez,Jim,20
Dean,Fannie,58
Willis,Agnes,45
Cummings,Cornelia,60
Barber,Rosalie,22
Paul,Edward,36
Cross,Willie,19
Jimenez,Rachel,34
Thornton,Lily,60
Patterson,Lola,34
Taylor,Nell,48
Lopez,Edith,49
Phelps,Bernice,65
Barton,John,28
Guzman,Marvin,37
Copeland,Leona,32
Valdez,George,51
Alvarado,Elmer,38
Brooks,Mae,29
Hale,Vincent,53
Logan,Bill,63
Jackson,Madge,27
Barrett,Eddie,29
Williams,Frederick,62
Carroll,Justin,26
Santiago,Brett,27
Hayes,Cameron,65
Taylor,Blake,62
May,Andre,53
Scott,Gilbert,42
Vaughn,Darrell,28
Davis,Lee,36
Logan,Dora,42
Pratt,Johanna,40
Farmer,Effie,33
Robbins,Lizzie,65
Scott,Annie,58
Bell,Sadie,61
Griffin,Jesse,29
Jimenez,Landon,60
Collier,Leila,52
Daniels,Theodore,51
Clayton,May,44
Cummings,Hilda,31
Waters,Ollie,30
Perkins,Corey,36
Hernandez,Leo,31
Gordon,Loretta,30
Butler,Gabriel,57
Quinn,Jay,31
Ramsey,Cora,52
Ray,Flora,39
Simmons,Clifford,49
Strickland,Florence,27
Walters,Vincent,30
Guzman,Alan,59
Berry,Leonard,37
McLaughlin,Mamie,65
Cooper,Sophia,58
Foster,Daisy,54
Lynch,Mary,27
Schneider,Addie,30
Silva,Gordon,18
Jennings,Kathryn,45
Wheeler,Steve,25
Reeves,Daisy,20
Maldonado,Mason,30
Crawford,Francis,31
Quinn,Lois,56
Roy,Vincent,31
Fowler,Isabella,18
Watts,Roy,53
Alvarez,Jerome,38
Graham,Bernice,46
Webb,Beatrice,29
Thomas,Scott,39
Guzman,Lloyd,18
Washington,Olive,61
Townsend,Dennis,65
Crawford,Lina,63
Bridges,Maria,37
Grant,Cecelia,56
Gonzales,Ola,63
Foster,Jean,27
Lamb,Cody,39
Freeman,Mattie,46
Murphy,Eliza,48
Coleman,Howard,37
Wolfe,Bertie,23
Walsh,Luis,22
Fox,Jason,30
Daniels,Emily,64
Summers,Austin,55
Park,Virginia,58
Wilson,Carrie,47
Bridges,Craig,27
Owen,Shawn,31
Nelson,Hallie,47
Vega,Marguerite,58
Cooper,Corey,51
Weaver,Kate,36
Hines,Ricky,36
Brock,Luella,23
Lane,Elijah,55
Shelton,Susan,39
Lyons,Paul,32
Torres,Ricky,65
Graves,Inez,39
Shelton,Nathan,31
McLaughlin,Russell,31
Santos,Franklin,59
Porter,Stanley,36
Cannon,Corey,21
Reid,Ronnie,38
Ball,Michael,55
Cummings,Lettie,40
Carr,Jacob,19
Allison,Stephen,50
Pratt,Katharine,47
Butler,Victoria,32
Carson,Myrtle,60
Cole,Harry,61
McCormick,Floyd,39
Daniels,Jared,36
Arnold,Jared,61
Figueroa,Hulda,59
Valdez,Marian,43
Hamilton,Millie,36
Graham,Sallie,29
Jenkins,Winifred,64
Brown,Bill,54
Kim,Lois,28
Evans,Troy,52
Nichols,Johnny,21
Long,Micheal,44
Clarke,Bryan,35
Miller,Shawn,64
Bryant,Rosa,23
Berry,Frank,26
Boyd,Tillie,61
Patterson,Claudia,19
Jefferson,Antonio,51
George,Jacob,43
Jones,Olive,46
Stanley,Rose,36
Nelson,Elnora,34
Richards,Melvin,63
Arnold,Gussie,57
Wheeler,Dominic,22
Owens,Virginia,43
Stokes,Belle,57
Francis,Douglas,33
Klein,Edna,38
Frazier,Jane,44
Gross,Essie,53
Allen,Marc,30
Hubbard,Adelaide,56
Dean,Daniel,56
Ortiz,Rosalie,39
Wise,Victor,22
Tyler,Tillie,23
Romero,Gregory,54
Rodgers,Tillie,31
Lucas,Sophia,40
Snyder,Cory,60
Mendoza,Emma,40
Lawrence,Josie,48
Ball,Estelle,47
Benson,Mark,35
Jenkins,Christina,24
Alvarez,James,31
Martin,Milton,31
Warner,Amanda,46
Reynolds,Cynthia,26
Fleming,Claudia,57
Cooper,Olivia,27
Pearson,Victoria,64
Lee,Nelle,28
Park,Inez,65
Waters,Lenora,46
Rowe,Charlie,36
Price,William,43
Cortez,Dylan,47
Sherman,Helen,28
Erickson,Paul,53
Lawrence,John,47
Bass,Jeffrey,48
Rodriquez,Matthew,44
Abbott,Ethel,43
Doyle,Isabelle,45
Webster,Jeremy,20
Blake,Myrtle,27
Bush,Amelia,46
Conner,Louisa,62
Taylor,Gavin,34
Mitchell,Bradley,41
Mills,Roy,58
Fleming,Ethel,55
Barrett,Douglas,31
Thompson,Madge,64
Soto,Ina,56
Cox,Johnny,27
Cortez,Ruby,35
Arnold,Katharine,50
Gray,Jessie,40
Harper,Phillip,29
Reyes,Melvin,27
Carter,Ernest,54
Dixon,Carl,34
Lambert,Elizabeth,52
Gilbert,Jackson,25
Vasquez,Marion,25
Anderson,Nicholas,44
Frank,Gregory,19
Snyder,Elmer,57
Simmons,Lester,24
Wright,Howard,29
Newman,Eva,26
Williamson,Andre,27
Becker,Jorge,52
Terry,Owen,23
Montgomery,Lloyd,30
Palmer,Birdie,19
Graves,Max,59
Alvarado,Tyler,41
Richards,Jeremy,50
Burns,Hunter,26
Lucas,Josephine,33
Reese,Lucille,37
King,Helena,28
Alexander,Curtis,52
Santos,Kyle,27
Cortez,Etta,40
Watson,Amelia,43
Scott,Elva,62
Pratt,Eddie,27
Patrick,Danny,18
Henry,Eleanor,38
Collins,Nicholas,48
Reeves,Iva,24
Harrison,Scott,55
Pierce,Dustin,60
Berry,Myrtle,63
Bowers,Connor,39
Rhodes,Cole,57
Munoz,Aiden,49
Atkins,Delia,24
Padilla,Eunice,25
Roy,Isaiah,62
Knight,Aiden,63
Norton,Amy,58
Warren,Genevieve,56
Nelson,Pauline,26
Saunders,Randall,32
Blair,Brian,43
Cole,James,35
Jenkins,Dean,41
Stanley,George,55
McCormick,Sara,41
Woods,Louisa,22
Manning,Inez,26
Harrington,Kate,59
McKinney,Frances,60
Carter,Ina,63
Peters,Dorothy,33
Lindsey,Gussie,63
Leonard,Bill,51
Ellis,Maude,64
George,Jason,23
Wise,Katherine,36
Erickson,Marc,25
Carroll,Leila,30
Aguilar,Bill,40
Norris,Rena,62
Arnold,Jeffrey,23
Neal,Josephine,59
Peters,Fred,56
Gill,Mary,58
Lucas,Viola,23
Jensen,Ida,37
Colon,Maud,52
Gordon,Danny,34
Gilbert,Victor,58
Tyler,Clyde,40
Douglas,Kathryn,32
Brady,May,57
Delgado,Isabella,28
Cruz,Edgar,59
Collier,Emilie,18
Summers,Margaret,46
Rodriquez,Ophelia,61
Romero,Wayne,37
Norman,David,24
Newton,Warren,64
Holt,Keith,28
Frazier,Walter,21
Wolfe,Delia,29
Ball,Nina,28
Lewis,Ronnie,56
Stokes,Lottie,54
Sharp,Raymond,18
Robertson,Minnie,44
Holloway,Mathilda,53
Pope,Allen,63
Bishop,Sam,61
Armstrong,Elva,26
Curtis,Cynthia,61
Parsons,Ralph,27
Lawson,Lou,46
Erickson,Jerome,43
Chavez,Julian,23
Powell,Birdie,52
Farmer,Brandon,52
King,Mittie,52
Jensen,Frances,39
Townsend,George,20
Sherman,Evelyn,35
Page,Seth,65
Flowers,Iva,19
Smith,Miguel,64
Curry,James,65
Riley,Ophelia,21
Blake,Alma,30
Love,Jared,32
Boyd,Barbara,58
Cannon,Lilly,51
Crawford,Lida,18
Rivera,Cordelia,29
Floyd,Alejandro,37
Hopkins,Chris,43
Estrada,Eddie,42
Barrett,Hannah,46
Simon,Georgie,32
Byrd,Lydia,55
Yates,Michael,43
Nichols,Lester,34
Perry,Logan,35
Fields,Francis,59
Holloway,Chester,35
Powell,Cory,20
Barker,Helen,29
Wade,Francis,54
Morrison,Danny,64
Walsh,Leah,27
Tate,Nicholas,37
Parks,Josie,24
Schwartz,Mable,57
Mason,Edna,25
Wright,Irene,58
Beck,Essie,62
Smith,Beatrice,39
Rhodes,Victor,41
Shelton,Lucas,55
Fleming,Luke,55
Hogan,Irene,40
Wheeler,Billy,47
Wheeler,Rosie,45
Vega,Gilbert,61
Douglas,Kyle,47
Paul,Mina,53
Terry,Rosie,30
McDaniel,Eliza,28
Baker,Lola,54
Hughes,James,52
Adkins,Cora,19
Buchanan,Noah,26
Armstrong,Josephine,33
Osborne,Gregory,26
Wood,Franklin,19
Casey,Ophelia,42
Hopkins,Sue,21
Patton,Ethan,56
Tran,Jerry,64
Fisher,Nannie,18
Mills,Billy,33
Wallace,Sean,64
Bell,Aiden,35
Little,Tommy,30
Powell,Elsie,27
Powell,Ida,24
Webster,Steven,28
Fletcher,David,63
Burns,Caleb,18
Powell,Ethan,43
Cobb,Ann,21
Lee,Daniel,33
Stokes,Leroy,63
Stevens,Jennie,55
Adkins,Paul,19
Ross,Milton,27
Patton,Bessie,53
Fitzgerald,Theodore,58
Chandler,Julia,18
Stephens,Randall,26
May,Katherine,35
Nash,Christian,49
Bates,Lura,27
Kelley,Laura,34
Marshall,Oscar,25
Vega,Theodore,63
Dunn,Herbert,30
Little,Craig,61
Stevenson,Betty,58
Anderson,Fred,49
Casey,Connor,19
Glover,Phillip,24
Castro,Lee,56
Little,Hulda,54
Terry,Dora,38
Pratt,Wesley,31
Hammond,Polly,40
Willis,Hattie,54
Gibbs,Grace,18
Boone,Roxie,22
Holt,Lilly,46
Parker,Mae,58
Powers,Matthew,52
Saunders,Nelle,52
West,Alberta,25
Sanders,Ian,45
Hansen,Betty,30
Watkins,Mina,37
Norris,Christina,54
Schwartz,Vincent,38
Lewis,Albert,53
Griffith,Zachary,26
Stanley,Luke,62
Stephens,Elnora,36
Hunt,Catherine,52
Snyder,Carrie,25
Holloway,Benjamin,42
Nash,Marguerite,53
Underwood,Sylvia,18
Owen,Jeffrey,18
Joseph,Isabelle,49
Arnold,Bettie,46
Reese,Cynthia,61
Douglas,Tillie,54
Mendoza,Jeff,41
Jacobs,Harry,19
Peterson,Bobby,35
Parsons,Jordan,58
Holland,Todd,43
Keller,Trevor,59
Ingram,Glen,54
Lynch,Lida,64
Beck,Hilda,61
Sullivan,Brett,31
Soto,Carrie,47
Harvey,Carolyn,51
Kim,Marvin,47
Soto,Austin,28
Perkins,Milton,47
Caldwell,Lily,25
Doyle,Gene,49
Perkins,Edgar,43
Robinson,Minerva,52
Arnold,Matthew,20
Arnold,Logan,47
Jacobs,Delia,50
Houston,Bernice,65
Wheeler,Carl,18
Boyd,Callie,18
Newman,Marie,19
Alexander,Sally,54
Bowers,Nina,56
Crawford,Dominic,59
Cain,Gene,44
Hines,Nicholas,64
Walker,Pearl,59
Swanson,Harvey,61
Goodwin,Martha,46
Fleming,Allie,32
Price,Emilie,35
Zimmerman,Madge,35
King,Pauline,33
Barker,Brent,62
Terry,Katherine,39
Terry,Nancy,20
Matthews,Nettie,18
Griffith,Shawn,53
Bell,Alice,57
Spencer,Leo,36
George,Danny,45
Ortiz,Rosie,41
Murray,Isabella,41
Barnett,Janie,45
Curtis,Bess,29
Bell,Christina,37
Gutierrez,Cole,63
Miles,Frederick,25
Huff,Ethel,49
Luna,Ronnie,28
Colon,Amelia,23
Burns,Carrie,20
Soto,Sean,32
Martin,Jordan,47
Stevens,Adelaide,33
Bates,Adele,42
Casey,Gabriel,34
Buchanan,Alta,39
Lawrence,Flora,47
Nichols,Micheal,41
Rose,Timothy,22
Ball,Jared,38
Hogan,Nicholas,45
Floyd,Charlotte,58
Curtis,Clarence,53
Dean,Bradley,55
Sims,Nina,45
Rogers,Katharine,26
Phillips,Sallie,35
Frank,Dominic,46
Jenkins,Jesus,61
Turner,Rosie,53
Mendez,Emilie,58
Tate,Anthony,33
Bowman,Jay,43
Fleming,Violet,33
Greer,Jacob,18
Newton,Essie,54
Gross,Viola,25
Leonard,Ernest,18
McCarthy,Manuel,63
Lynch,Stella,37
Holloway,Glen,31
Pearson,Warren,65
Jefferson,Gregory,41
McBride,Virginia,59
Jennings,Alan,52
Gregory,Mildred,29
Bradley,Lydia,56
Page,Francis,29
Mendez,Blake,26
Rhodes,Barbara,47
Chandler,Kyle,56
Cummings,Jeffery,28
Schultz,Henrietta,64
Watson,Ethel,27
Moody,Cecelia,58
Lynch,Dale,18
Wilson,Leonard,50
Munoz,Alfred,53
Swanson,Andre,42
Ray,Roy,35
Richardson,Lora,31
Owen,Amelia,60
Guerrero,Hettie,61
Jones,Cecelia,38
Simmons,Dora,51
Scott,Dean,29
Griffith,Kathryn,55
Harrison,Tillie,42
Stokes,Alexander,55
Hubbard,Beatrice,27
Barnes,Jonathan,22
Neal,Mollie,26
Gonzalez,Verna,26
Rios,Blake,29
Mendez,Ophelia,45
Newton,Maria,47
Lambert,Myrtle,52
Page,Ivan,26
Reid,Fred,63
Reyes,Daisy,55
Mathis,Calvin,41
Santos,Minnie,50
Nguyen,Blanche,38
Stokes,Celia,30
Waters,Cecelia,46
Munoz,Emma,24
Hill,Madge,26
Richardson,Iva,57
Davis,Aiden,28
Price,Anthony,56
Montgomery,Roxie,52
Hill,Daisy,18
Armstrong,Floyd,36
Lopez,Lawrence,25
Nelson,Sam,58
Wong,Linnie,49
Adams,Bruce,31
Hodges,Ida,26
Black,Eddie,47
Daniels,Myrtie,64
Carson,Charlie,23
Newton,Iva,40
Torres,Ruth,55
Richards,Christopher,51
Ray,Elizabeth,26
Hunt,Adrian,18
Saunders,Jennie,64
Palmer,Georgie,22
Sutton,Rosa,57
Hanson,Dennis,43
Robbins,Jason,60
Stevens,Edith,59
Moss,Rena,22
Benson,Martha,26
Newton,Mable,35
Caldwell,Chester,18
Doyle,Theresa,34
Goodwin,Marian,50
Perez,Douglas,18
Cox,Mathilda,47
Vasquez,Chester,51
Bridges,Jared,28
Elliott,Bradley,35
Steele,Harry,50
Saunders,Lucinda,48
Stone,Verna,27
Padilla,Lilly,38
Zimmerman,Tom,34
Schultz,Gussie,25
Lane,Clifford,36
Cook,Myrtle,59
Frank,Jesse,54
Davidson,Jose,34
Singleton,Larry,46
Hansen,Elijah,39
Underwood,Georgie,41
Parks,Esther,42
Jensen,Julia,54
Fletcher,Anthony,26
Bowman,Howard,24
Burton,Lily,22
Miller,Eva,38
Griffith,Leonard,59
Bowman,Catherine,23
Henderson,Bess,60
Santos,Christian,25
Thompson,Susie,61
Evans,Charlie,18
Day,Nancy,60
Stewart,Winifred,26
George,Rosetta,19
Porter,Adam,18
Lawson,Beulah,42
Gutierrez,Jeffrey,40
Moss,Barbara,21
Christensen,Troy,47
Wells,Floyd,58
Morrison,Chris,34
Sherman,Birdie,58
Sanders,Lela,39
Price,Lizzie,59
Terry,Cordelia,44
Ortega,Evelyn,27
Lindsey,Edith,38
Murray,Jeff,30
Holloway,Edith,25
Hale,Gilbert,32
Keller,Harry,39
Tran,Willie,54
Gregory,Marguerite,43
Moran,Maurice,56
Fernandez,Alvin,60
Sandoval,Augusta,38
Newman,Jim,43
Hughes,Jesse,52
Fisher,Bryan,57
Rodriquez,Ella,24
Young,Connor,32
Castillo,Beatrice,63
James,Peter,18
Parsons,Jonathan,43
Rodgers,Randy,47
Salazar,Shane,45
Perry,Sue,20
Graham,Nora,49
Fletcher,Dylan,56
Summers,Connor,40
Snyder,Jesse,21
Wells,Johnny,21
Briggs,Tommy,33
Mendoza,Sylvia,49
Perry,Adrian,21
Brady,Rosie,40
Ortega,Lora,42
Davidson,Mary,55
Lyons,Bertha,21
Goodman,Marvin,20
Stone,Jeremiah,45
Pittman,Angel,56
Hogan,Logan,47
Newton,Harold,44
Fisher,Robert,48
Simmons,Rosa,38
Lopez,Maude,41
Elliott,Alice,18
Gibbs,Norman,20
Rios,Estelle,23
Stone,Gene,22
Lowe,Minnie,63
Wise,Jayden,37
Atkins,Richard,49
Mullins,Terry,62
Foster,Jane,21
Owens,Pearl,64
Moody,Fanny,18
Blake,Bruce,43
Cummings,Jeanette,51
Medina,Eleanor,36
Brown,Belle,41
Schwartz,Jeremiah,51
Wolfe,Eliza,65
Weber,Nora,32
Larson,Philip,26
Hogan,Roy,37
Hall,Louise,56
Caldwell,Pauline,57
Cunningham,Timothy,42
Arnold,Billy,54
Osborne,Etta,52
Jennings,Mollie,62
Love,Lula,63
Carter,Bertie,32
Warren,Harold,45
Gutierrez,Howard,56
Jackson,Ada,41
Bradley,Hulda,60
Soto,Jesus,45
Barker,Lucinda,21
Hoffman,Eula,39
Schwartz,Bradley,34
Hardy,May,45
McCoy,Johanna,22
Harrison,Troy,20
Bates,Delia,31
Roberson,Gussie,41
West,Emily,59
Peters,Dora,19
Hammond,Rosetta,23
Burton,Bertha,34
Ramsey,Jorge,44
Bradley,Logan,55
Colon,Eva,38
Cummings,Ada,27
Todd,Alfred,62
Lewis,Alex,50
Ortiz,Madge,29
Guerrero,Ricardo,41
Butler,Mollie,39
Watson,Caroline,57
Fields,Rebecca,47
Hunt,Stanley,25
Shelton,Travis,46
Thompson,Brett,29
Snyder,Sue,50
Singleton,Ophelia,39
Bridges,Maurice,60
Schwartz,Millie,22
Wilkins,Mitchell,40
Daniel,Harry,40
Campbell,Mary,35
Gonzales,Matthew,19
Bell,Calvin,54
Rodriguez,Harry,20
Park,Julian,40
Ortiz,John,36
Barton,Keith,26
Bowman,Caleb,37
Rowe,Amy,27
Bennett,Ernest,27
Watts,Eva,65
Weaver,Shane,47
Tucker,Hunter,53
Soto,Johanna,20
Torres,Cody,41
Stanley,Willie,57
Hall,Lizzie,34
West,Isabel,30
Alvarado,Kate,42
Perry,Jimmy,46
Mitchell,Seth,54
Moreno,Nathaniel,44
Francis,Cornelia,58
Johnston,Jay,50
Atkins,Emma,22
Ramos,Douglas,49
Neal,Frances,25
Hall,Edward,44
Buchanan,Harriett,29
Long,Sophia,20
Pratt,Bertha,41
French,Estelle,49
Rogers,Jon,38
Hill,Rosie,61
Clayton,Lelia,35
Reynolds,Clifford,62
Moody,Terry,24
Turner,Dollie,65
Lindsey,Olga,33
Jennings,Gavin,52
Johnson,Winnie,50
Mann,Jeremy,30
Stewart,James,39
Love,May,48
Nunez,Randall,46
Briggs,Annie,31
Wright,Lena,39
Mathis,Ronald,63
Reed,Susie,24
Hogan,Martin,45
Hampton,Delia,57
Wilkerson,Don,53
Palmer,Gilbert,60
Huff,Phillip,52
Kim,Rose,22
Burke,Mayme,24
Delgado,Seth,28
Rios,Ada,40
Simpson,James,63
Bryant,Lewis,27
Rowe,Hulda,27
Manning,Kyle,48
Hughes,Jason,53
