femme,Arcouet,Durandana,6/21/1988,MARTIGUES,97.7,158,B+
homme,Brian,Vallis,10/1/1958,LE ROBERT,89.6,175,AB+
homme,Bélair,Merle,10/23/1947,HÉNIN-BEAUMONT,79.0,183,B-
femme,Gendron,Clarimunda,11/23/1959,CROIX,81.2,173,AB+
femme,Mailly,Marthe,5/10/1951,CAVAILLON,100.4,171,A-
femme,Duffet,Georgette,6/12/2000,VALENCE,81.6,153,B+
femme,Chabot,Calandre,9/16/1941,VITRY-SUR-SEINE,53.2,150,O-
femme,Paquette,Phillipa,6/18/1987,TOURS,103.4,166,A+
homme,Duval,Noël,3/30/1965,COURBEVOIE,68.8,168,O+
femme,Huot,Ophelia,4/14/1938,STRASBOURG,49.2,157,O+
femme,Brian,Josephe,6/29/1999,MELUN,78.1,169,B+
homme,Doyon,Gustave,10/19/1947,NOUMÉA,88.6,163,B+
homme,Bérard,Algernon,3/6/1933,SAINT-ANDRÉ,65.2,180,AB+
homme,Berthelette,Scoville,6/10/1981,ORVAULT,69.9,171,O+
femme,Bossé,Eulalie,12/2/1948,MÉRIGNAC,88.0,170,O+
homme,Poulin,Hardouin,7/17/1999,CHARLEVILLE-MÉZIÈRES,89.6,187,B+
femme,Beaudry,Virginie,7/5/1962,MONTCEAU-LES-MINES,103.4,170,O+
homme,Patenaude,Noël,12/14/1977,ÉCHIROLLES,75.7,183,O+
homme,Viens,Somer,4/29/1945,LE PUY-EN-VELAY,73.2,179,A+
homme,Gagnon,Hugh,6/23/1946,SIX-FOURS-LES-PLAGES,92.4,171,O+
homme,Gamache,Mallory,1/2/1944,DRAVEIL,73.7,178,A+
femme,Pelletier,Didiane,1/22/1938,TAVERNY,56.9,170,B+
homme,Lamoureux,Carolos,11/4/1979,TOURS,111.7,175,O+
homme,Chauvet,Algernon,2/15/1948,GONESSE,80.6,182,O+
homme,Dubé,Javier,6/26/1967,SAINT-QUENTIN,76.1,172,O+
homme,Descoteaux,Curtis,12/26/1984,FORT-DE-FRANCE,109.5,182,O+
femme,Rossignol,Olivie,9/22/1992,ANNEMASSE,86.9,156,B-
homme,Quenneville,Bartlett,9/9/1983,VILLIERS-LE-BEL,91.2,186,A+
femme,Boucher,Sibyla,10/14/1995,CREIL,49.1,167,A+
homme,Chrétien,Gaston,11/24/1963,THIONVILLE,70.6,171,B+
femme,Louineaux,Monique,6/1/1997,MANOSQUE,72.3,167,AB+
homme,Daviau,Soren,5/20/1990,GAGNY,67.7,185,B+
femme,Batard,Anastasie,12/6/1950,SAINT-LAURENT-DU-VAR,94.0,170,O+
femme,Goguen,Ancelina,6/8/1970,AUBERVILLIERS,70.8,153,O-
femme,Laframboise,Rosemarie,8/1/1947,MAGAGNOSC,85.1,157,O+
femme,L'Heureux,Paige,2/18/1972,NEVERS,66.1,160,A+
homme,Ruais,Gauthier,6/10/1990,THONON-LES-BAINS,89.2,173,A+
homme,Garnier,Cloridan,5/8/1979,BEZONS,89.3,178,A+
femme,Proulx,Oriel,8/5/1944,COUDEKERQUE-BRANCHE,90.2,166,B+
homme,Authier,Laurent,9/5/1944,MONTLUÇON,83.4,179,O+
femme,Vernadeau,Anouk,3/17/1991,MAUBEUGE,71.4,158,O+
femme,Gadbois,Ambra,1/17/1955,LE PERREUX-SUR-MARNE,53.4,170,O+
homme,Grivois,Fletcher,1/17/1969,VILLENEUVE-D'ASCQ,84.7,183,B+
homme,Fontaine,Claude,4/6/1962,BORDEAUX,104.6,172,B+
femme,Brisebois,Zurie,5/14/1975,CENON,67.7,163,O+
homme,Dodier,Mallory,1/29/1960,PARIS,69.2,180,O+
femme,Bernier,Blanchefle,1/2/1964,BLAGNAC,78.6,158,O+
homme,DeGrasse,Melville,4/17/1989,CHÂTILLON,64.1,188,O+
homme,Bourget,Desire,1/16/1977,MELUN,112.0,171,O+
homme,Gingras,Beltane,9/9/1983,ORLY,87.9,168,A+
homme,Querry,Anton,8/2/1988,CHAMPIGNY-SUR-MARNE,76.9,180,O+
homme,Dionne,Maslin,5/3/1985,CAHORS,66.8,180,O+
homme,Grandpré,Arnou,9/17/1940,SEDAN,88.8,170,A+
femme,Pellerin,Amber,3/11/1971,MONTMORENCY,61.0,163,B+
femme,Poulin,Creissant,12/8/1953,ÉVREUX,72.7,154,O+
homme,Lampron,Legget,10/19/1961,AMIENS,66.7,178,O+
femme,Rodrigue,Dorene,8/7/1960,CRÉTEIL,52.3,152,A+
femme,Chalifour,Belle,1/22/1951,LUNÉVILLE,73.4,171,A-
femme,Lespérance,Aiglentina,8/17/1937,CLERMONT-FERRAND,61.4,163,B+
homme,René,Tearlach,11/28/1933,MEUDON-LA-FORÊT,93.5,170,B-
homme,Quiron,Hugh,8/2/1999,BAIE-MAHAULT,84.7,166,A+
homme,Vertefeuille,Patrick,8/8/1933,THIONVILLE,62.4,170,AB+
femme,Cinq-Mars,Hilaire,11/15/1979,VIERZON,86.9,159,B+
homme,Marleau,Rabican,7/9/1967,AJACCIO,68.3,179,A+
homme,Leduc,Gilbert,3/9/1967,NICE,66.5,183,A+
femme,Dionne,Genevre,4/5/1940,VILLEPARISIS,75.6,160,A+
femme,Fortier,Yvette,1/19/1987,PARIS,69.0,161,O-
femme,Turgeon,Caroline,3/28/1991,LIVRY-GARGAN,51.0,157,B+
homme,LaCaille,Alphonse,5/29/1999,OZOIR-LA-FERRIÈRE,58.0,189,A+
homme,Montminy,Hamilton,9/25/1953,MONTMORENCY,98.9,181,O+
femme,Langlois,Stéphanie,12/4/1988,FRESNES,70.9,169,AB+
femme,Patry,Esperanza,11/19/1977,FONTENAY-AUX-ROSES,67.6,165,O+
femme,Croteau,Rachelle,4/1/1967,MÂCON,98.0,173,B+
homme,Laprise,Valiant,1/7/1971,TRAPPES,86.0,172,B+
femme,Ferland,Minette,7/15/1948,LIMOGES,89.6,156,A+
femme,Guédry,Charlotte,11/16/1957,ROUBAIX,86.1,152,A+
homme,Bouvier,Gaston,1/21/1982,LE TAMPON,79.3,171,O+
femme,Édouard,Camille,11/11/1997,LE MANS,65.3,165,A+
femme,Provencher,Marcelle,6/16/1995,ORLÉANS,82.6,166,O+
homme,Crête,Loring,9/15/1941,SAINTE-GENEVIÈVE-DES-BOIS,84.2,168,A+
femme,Couture,Véronique,3/9/1977,VERNON,63.4,159,O+
homme,Hébert,Senapus,6/1/1953,AMIENS,101.9,173,A+
homme,Bourassa,Percy,3/7/1942,BESANÇON,65.7,177,A+
homme,Davignon,Dreux,4/30/1984,TOULOUSE,93.8,171,B+
femme,Alexandre,Xavierre,10/16/1957,TOULOUSE,101.3,159,O+
homme,Courcelle,Henry,3/1/1959,MONTIGNY-LÈS-METZ,67.1,167,A-
homme,Gougeon,Avenall,5/8/1990,NANTES,86.7,172,B+
femme,Brisebois,Amedee,6/26/1968,LE TAMPON,55.6,168,B+
homme,Collin,Ferrau,5/5/1979,ÉPINAL,115.7,188,B+
femme,Parmentier,Georgette,4/28/1990,LE PUY-EN-VELAY,85.1,160,A+
homme,Loiseau,Luc,3/20/1960,SAINTE-FOY-LÈS-LYON,63.9,169,O+
femme,Beauchamps,Azura,3/13/1958,TORCY,55.2,172,A-
homme,Potvin,Delmar,2/9/1961,TOURS,81.5,173,A-
homme,Gabriaux,Hugh,1/8/1963,NANTES,94.3,167,O+
femme,Baril,Paige,9/3/1985,CAVAILLON,95.2,167,O+
homme,Boisclair,Emmanuel,8/31/1991,CONFLANS-SAINTE-HONORINE,62.4,190,O+
homme,Perreault,Langley,10/28/1976,BORDEAUX,100.0,173,A+
femme,Lapierre,Joanna,7/20/1956,SAINT-LEU,69.6,166,A+
femme,Sicard,Pensee,10/30/1969,LAVAL,105.7,165,O+
homme,Ailleboust,Gérard,9/22/1991,VINCENNES,71.9,175,A+
femme,Rousseau,Ophelia,5/13/1973,LYON,61.8,157,B+
homme,Coulombe,Beaufort,12/24/1942,CARCASSONNE,96.5,171,O+
femme,Laberge,Dielle,12/18/1933,CALAIS,71.4,165,B+
femme,Jomphe,Susanne,11/7/1953,SANNOIS,101.0,162,AB+
homme,Cotuand,Avenall,9/22/1957,MARSEILLE,91.3,177,A+
femme,Sciverit,Clarice,5/2/1952,CHÂTENAY-MALABRY,82.5,166,B+
femme,Beauchesne,Brier,9/27/1954,ILLKIRCH-GRAFFENSTADEN,87.5,168,B+
femme,Desrosiers,Robinette,12/25/1996,TOURNEFEUILLE,70.3,169,O+
femme,Pitre,Alexandrin,5/30/1998,RODEZ,47.0,152,O+
femme,Charette,Ruby,8/28/1982,SAINT-LEU,100.5,168,O+
femme,Marois,Susanne,11/19/1967,LYON,71.7,166,A+
homme,Gour,Roslyn,9/18/1957,VERDUN,102.6,183,B+
femme,Lapointe,Victorine,1/10/1936,DEUIL-LA-BARRE,60.1,170,A+
femme,Barrière,Madeleine,10/17/1936,CHERBOURG,68.9,169,A+
femme,Fecteau,Nathalie,9/15/1989,NANTES,96.9,162,O+
homme,Bourassa,Merle,1/12/1959,CLERMONT-FERRAND,88.4,176,A+
femme,Lapresse,Arianne,10/24/1971,BRON,89.4,160,O+
homme,Boisclair,Henri,5/12/1958,BRIVE-LA-GAILLARDE,98.8,174,O+
femme,Royer,Ermengardi,5/21/1964,SÈVRES,75.2,153,O+
femme,Artois,Camille,3/31/1975,MIRAMAS,79.1,161,O+
homme,Duperré,Florus,6/29/1970,TOURS,69.3,184,O-
femme,Marleau,Orlene,4/12/2000,TOULON,50.4,168,A+
femme,Brault,Adrienne,8/29/1965,MARSEILLE,55.3,153,O+
homme,Audibert,Tearlach,11/20/1955,PARIS,76.2,183,O+
femme,Echeverri,Catherine,4/23/1984,MÂCON,78.1,175,A+
femme,Pouchard,Mirabelle,7/2/1968,VÉLIZY-VILLACOUBLAY,76.8,165,O-
homme,Laframboise,Lowell,1/28/1971,STRASBOURG,93.6,179,A+
femme,Chauvin,Liane,4/5/1940,CLERMONT-FERRAND,82.1,168,AB+
homme,Sciverit,Merle,9/28/1935,PARIS,89.3,165,O+
homme,Paimboeuf,Peverell,5/28/1939,MEAUX,64.5,169,B-
femme,Léveillé,Andrée,3/15/1987,LORIENT,100.8,167,B+
homme,Auberjonois,André,5/5/1944,VIERZON,88.8,164,O+
homme,Robitaille,Russell,5/2/1987,BEAUVAIS,82.4,174,A+
homme,Fresne,Rémy,6/9/1997,PONTOISE,63.6,173,O+
homme,Lapointe,Donat,10/1/1969,SAINT-DIZIER,105.9,176,A+
femme,Caouette,Annette,1/27/1951,ÉTAMPES,62.9,171,O+
homme,Chandonnet,Garland,7/9/1965,MOULINS,79.7,186,O+
homme,Lemelin,Christian,11/22/1933,TOULON,99.3,173,B+
femme,Dodier,Musette,4/29/1980,THIONVILLE,59.4,169,O-
homme,Mailhot,Christophe,5/28/1955,LANESTER,109.8,176,A+
femme,D'Avis,Fantina,6/2/1933,ALÈS,61.8,155,O-
femme,Paradis,Melusina,5/1/1958,COMBS-LA-VILLE,70.7,166,A+
homme,Pouchard,Christian,12/27/1964,LA ROCHELLE,88.4,187,O+
femme,Adler,Harriette,7/23/1946,MARSEILLE,56.4,159,A-
femme,Dupéré,Kari,11/5/1942,CAGNES-SUR-MER,80.1,155,O+
femme,Bouchard,Clementine,11/7/1970,NANCY,76.7,157,B-
femme,Beaudoin,Luce,1/22/1947,DRAVEIL,58.4,168,AB+
femme,Lamour,Julie,1/19/1999,DAMMARIE-LES-LYS,85.9,175,AB+
femme,Desjardins,Jessamine,2/7/1996,PERPIGNAN,55.7,154,A+
homme,Bourdette,Gérard,8/28/1953,SAINT-OUEN,70.5,166,B+
femme,Garceau,Pénélope,6/1/2000,PARIS,76.2,173,A+
femme,Cartier,Manon,8/28/1950,TOURNEFEUILLE,57.4,168,A-
femme,Jardine,Lirienne,10/27/1974,ORLÉANS,77.3,157,B+
homme,Hervieux,Saber,10/18/1956,MARSEILLE,65.7,169,B+
homme,Nadeau,Onfroi,4/30/1943,HYÈRES,92.2,180,O+
femme,Champagne,Charlotte,10/6/1942,SAUMUR,99.2,164,B+
femme,de Brisay,Kari,12/28/1963,MONTÉLIMAR,81.7,171,O+
homme,Chartier,Porter,5/10/1953,THIAIS,96.8,170,O+
femme,Desrosiers,Catherine,10/22/1962,TOULOUSE,67.7,167,A-
femme,Fongemie,Raison,2/5/1962,SAINT-QUENTIN,79.6,158,A+
homme,De La Vergne,Marmion,10/25/1957,FORT-DE-FRANCE,106.0,175,O+
femme,Fremont,Pascaline,11/13/1986,WATTRELOS,103.6,171,O+
homme,Lafrenière,Mandel,8/2/1998,LYON,94.4,166,B+
femme,Labelle,Maurelle,11/14/1983,HAZEBROUCK,96.7,155,O+
femme,Grimard,Blanche,2/1/1984,MIRAMAS,69.7,162,O+
femme,Brisette,Philippine,2/27/1976,GOUSSAINVILLE,63.5,154,A+
homme,Tachel,Gradasso,1/9/1970,LYON,85.0,172,O+
homme,Riel,Leal,6/27/1940,MONTPELLIER,98.4,184,B+
femme,Vernadeau,Philippine,5/3/1960,CHÂTELLERAULT,84.0,156,B+
homme,Cressac,Rémy,8/26/1949,NIORT,75.6,165,B-
femme,Gaillou,Chantal,3/2/1986,ILLKIRCH-GRAFFENSTADEN,52.0,165,B+
femme,Landry,Ila,12/17/1976,NANTES,77.6,163,O+
homme,Chaussée,Sargent,6/7/1945,SAUMUR,103.8,179,A+
homme,Bériault,Éric,3/3/1957,SAINT-LÔ,95.8,169,B+
homme,Chicoine,Alain,12/19/1936,LE PETIT-QUEVILLY,94.4,168,A+
homme,Larocque,Delmar,11/28/1939,VERSAILLES,97.0,184,O+
homme,Berthelette,Antoine,2/28/1978,CHAUMONT,77.1,178,B-
femme,Durepos,Alexandrie,7/19/1967,BONDY,79.7,158,O+
femme,Chastain,Dixie,12/9/1946,TOULOUSE,54.5,154,A+
femme,Lespérance,Cécile,1/22/1964,OZOIR-LA-FERRIÈRE,95.8,159,A+
femme,D'Avis,Alphonsine,8/8/1954,SARTROUVILLE,77.4,171,O+
femme,Bourassa,Fantina,8/23/1949,SOTTEVILLE-LÈS-ROUEN,91.8,151,A+
homme,Cailot,Garland,1/21/1962,AMIENS,77.7,172,A+
homme,Belisle,Fiacre,3/2/1992,BORDEAUX,67.8,177,B-
homme,Marcheterre,Hamilton,5/12/1947,MIRAMAS,81.5,163,O+
femme,Brisebois,Melisande,2/21/1994,COGNAC,60.0,175,B+
homme,Deblois,Victor,10/1/1955,MELUN,91.7,171,O+
homme,Berthiaume,Timothée,10/29/1958,BOIS-COLOMBES,113.6,179,B+
homme,Jalbert,Mandel,8/6/1985,METZ,110.4,168,O+
homme,Lizotte,Romain,12/1/1941,ARGENTEUIL,77.3,177,O+
homme,Lebel,Brigliador,4/4/1960,CHARTRES,101.1,178,O+
femme,Langelier,Viollette,10/23/1945,SEVRAN,99.0,154,O+
femme,Huard,Maryse,10/4/1938,SÈTE,98.2,154,O-
femme,Bondy,Liane,4/18/1993,SARCELLES,80.2,161,A+
femme,Frappier,Laurence,7/6/1976,LIMOGES,69.3,161,B+
femme,Fournier,Calandre,9/5/1961,DAX,93.5,168,O-
homme,Gagnon,Luc,11/3/1956,MARSEILLE,88.0,168,AB+
femme,Mailly,Agnès,7/18/1968,CHÂTILLON,55.6,159,B+
femme,Labrie,Fayette,9/1/1945,MOULINS,89.0,159,B+
femme,Blanc,Brigitte,4/30/1956,MARIGNANE,79.5,169,B+
homme,Poisson,Denis,3/13/1995,RENNES,104.3,174,A+
femme,Fortin,Trinette,9/12/1972,PARIS,70.3,164,A+
femme,Paquin,Gay,1/7/1947,CALUIRE-ET-CUIRE,80.4,170,B+
femme,Saucier,Alexandrie,4/4/1993,SAINT-LEU,50.0,160,O+
femme,Souplet,Josette,7/24/1933,VILLENEUVE-SAINT-GEORGES,77.9,165,O+
homme,Dupuis,Alexis,3/9/1958,DUNKERQUE,100.0,178,B+
homme,Sorel,Auguste,6/12/1997,DUNKERQUE,85.5,173,B+
homme,Lacharité,Martin,6/30/1974,MULHOUSE,87.2,186,A+
femme,Tachel,Brice,7/22/1998,NIORT,73.5,170,B-
homme,Reault,Alexandre,7/12/1980,OULLINS,109.8,170,A+
homme,Laisné,Gifford,6/4/1956,BRUNOY,70.6,180,O-
femme,Fréchette,Leala,8/5/1939,SAINT-LEU,81.2,157,O+
femme,Couturier,Juliette,12/3/1938,BRON,62.5,157,A+
homme,Bler,Gustave,2/24/1985,SAINT-POL-SUR-MER,66.0,171,B+
femme,Rossignol,Alice,12/6/1963,SAINT-ÉTIENNE,84.4,171,B+
homme,Bonnet,Thierry,2/9/1948,CHALON-SUR-SAÔNE,76.4,179,B+
femme,Boutot,Marie,10/13/1944,LE MANS,75.3,166,A+
femme,Langlais,Aiglentina,3/22/1953,AUCH,61.5,157,A+
femme,Gabriaux,Maureen,11/20/1974,SURESNES,93.9,163,O+
femme,Bisaillon,Brunella,5/12/1976,ANGOULÊME,80.1,157,O+
homme,Hervé,Armand,4/17/1946,VILLENEUVE-SAINT-GEORGES,87.1,165,B+
homme,Lemelin,Vick,6/22/1997,MARCQ-EN-BAROEUL,102.6,176,O+
homme,Jacques,Tearlach,6/15/1961,LA COURNEUVE,68.7,180,B+
femme,Lachapelle,Rachelle,2/26/1970,CACHAN,96.0,159,O+
homme,David,Somer,4/2/1950,BOURGOIN-JALLIEU,62.6,168,AB+
homme,Couet,Gifford,2/19/1966,MONTPELLIER,87.3,186,O+
femme,Salois,Ruby,8/21/1935,ROUBAIX,94.7,156,O-
femme,Larocque,Charlotte,8/29/1964,CLERMONT-FERRAND,77.1,172,B+
femme,Racine,Belisarda,8/7/1969,SAINT-BRIEUC,96.2,171,A+
homme,Du Trieux,Wyatt,2/13/1951,SARREGUEMINES,71.1,165,A+
homme,Nadeau,Marlon,12/2/1971,ERMONT,73.9,168,O+
femme,Tardif,Élodie,9/21/1941,LA MADELEINE,83.3,164,A-
femme,Pépin,Royale,10/9/1962,LOOS,102.5,168,B+
femme,Dufour,Yolette,11/14/1994,MONTÉLIMAR,47.4,162,A+
homme,Aupry,Courtland,2/16/1934,CERGY,102.4,179,A+
homme,Lafond,Christophe,5/16/1993,BAR-LE-DUC,56.9,170,O+
homme,Lacroix,Arthur,2/17/1965,MONTPELLIER,107.5,168,O+
femme,Monrency,Flordelis,10/4/1937,VIGNEUX-SUR-SEINE,93.5,170,A+
homme,Lacharité,David,6/27/1950,BIARRITZ,88.7,167,O+
femme,Echeverri,Allyriane,7/13/1992,ABBEVILLE,92.0,170,B+
homme,Vaillancourt,Adrien,5/13/1969,MARSEILLE,102.5,186,O+
homme,Babin,Julien,1/8/1979,MELUN,82.2,167,B+
femme,Lachance,Solaine,6/27/1964,CALAIS,75.7,158,A+
homme,De La Ronde,Pascal,5/5/1998,LANESTER,96.0,170,B+
homme,Beaupré,Xarles,6/30/1933,ÉVRY,64.8,175,O+
homme,Mathieu,Malagigi,7/6/1992,MURET,76.0,187,A+
femme,Berie,Rachelle,7/20/1991,SEVRAN,49.8,172,O+
homme,Querry,Denis,11/15/1957,MONTROUGE,69.4,180,A+
homme,Sauvé,Maslin,11/8/1961,PARIS,77.4,177,O+
femme,Salois,Ancelina,12/28/1986,MONTMORENCY,71.3,172,AB+
homme,Dupuy,Pierpont,7/17/1959,TROYES,90.6,178,A+
homme,Goddu,Ignace,12/30/1975,DUNKERQUE,64.0,169,O+
homme,Jalbert,Sidney,3/21/1981,SAINT-MALO,77.6,175,A+
femme,Robitaille,Claude,9/16/1942,SANNOIS,56.3,165,A+
femme,Berthiaume,Arienne,12/17/1973,L'HAŸ-LES-ROSES,62.5,158,B-
femme,Longpré,Iva,7/23/2000,SIX-FOURS-LES-PLAGES,80.7,157,O+
homme,Pitre,Leal,10/13/1966,FORT-DE-FRANCE,99.3,174,O+
femme,St-Jacques,Honore,6/21/1966,LES ULIS,97.9,165,A-
femme,Tremblay,Olivie,5/25/1940,PARIS,80.1,153,A+
femme,Trudeau,Mireille,5/25/1934,VITRY-SUR-SEINE,78.0,158,O+
femme,Barrette,Gallia,4/24/1949,ARRAS,81.3,162,B+
homme,Binet,Leverett,11/4/1972,BASTIA,92.2,188,O+
femme,Potvin,Alita,5/5/1967,ANGLET,82.1,171,O+
homme,Brisebois,Timothée,8/24/1998,MONTPELLIER,70.1,180,A+
homme,Rochefort,Jules,10/5/1962,BLOIS,83.7,181,B+
femme,Josseaume,Melisande,11/12/1973,MONTREUIL,59.1,160,O+
femme,Viens,Amedee,10/31/1936,SANNOIS,67.1,164,A+
femme,Morin,Orlene,8/25/1993,HÉROUVILLE-SAINT-CLAIR,82.5,168,B+
femme,Chenard,Mavise,12/16/1994,MARSEILLE,77.0,160,O+
femme,Vaillancour,Erembourg,1/15/1950,SAINT-ANDRÉ,71.7,153,O+
homme,Goulet,Agramant,1/30/1969,CRÉTEIL,96.1,176,A+
homme,Babin,Jules,4/5/1962,HAGUENAU,85.1,172,O+
femme,Rochefort,Viollette,6/13/1992,ASNIÈRES-SUR-SEINE,101.3,175,A+
homme,Bourassa,Marshall,1/12/1952,LE PETIT-QUEVILLY,82.1,177,A+
femme,Veronneau,Laure,5/23/1984,SAINT-BRIEUC,63.3,167,AB+
femme,Lespérance,Raina,11/1/1939,ANTONY,48.4,166,A+
femme,Leclair,Cinderella,2/14/1973,BONDY,84.5,171,A+
homme,Despins,Francis,1/2/1998,BÈGLES,92.4,167,A+
homme,Vincent,Astolpho,4/25/1943,RENNES,75.8,170,A+
homme,Mouet,Wyatt,2/23/1982,BOURG-EN-BRESSE,74.3,183,A+
femme,Plouffe,Vedette,10/1/1951,CHERBOURG,97.5,159,O+
homme,D'Aubigné,Roslyn,1/31/1965,VITRY-SUR-SEINE,78.3,174,B+
femme,Mercier,Angelique,2/15/1952,MULHOUSE,93.4,164,A+
homme,Ricard,Odo,12/10/1958,MASSY,98.5,166,O+
homme,Lauzier,Hamilton,7/24/1982,MIRAMAS,98.1,182,B+
femme,Hébert,Marthe,8/24/1950,LE BLANC-MESNIL,53.7,160,O+
homme,Viens,Émile,7/31/1986,POINTE-À-PITRE,95.9,180,B+
femme,Paquin,Aya,4/24/1981,CREIL,96.0,173,O+
femme,Ailleboust,Leala,7/27/1971,SAINTE-ANNE,58.3,173,A+
homme,Bondy,René,11/24/1966,VILLEFRANCHE-SUR-SAÔNE,77.6,183,AB+
homme,Sanschagrin,Marlon,3/5/1934,ARLES,67.4,183,B+
homme,Gosselin,Sargent,8/24/1994,SAINT-LOUIS,70.7,183,A+
homme,Panetier,Langley,7/24/1971,MONTLUÇON,96.4,184,O+
femme,Binet,Ancelina,11/2/1941,HOUILLES,91.5,152,A+
homme,Villeneuve,Peverell,12/9/1950,MARSEILLE,87.6,180,A+
femme,Lalonde,Calandre,9/17/1942,VIENNE,53.5,150,B+
homme,Lemieux,Latimer,12/25/1968,MONT-DE-MARSAN,89.3,177,A+
femme,Brousseau,Ophelia,8/31/1964,LILLE,59.1,155,A+
homme,Dubeau,Hugh,7/3/1970,ABBEVILLE,66.5,172,A+
homme,Phaneuf,Audric,5/22/1963,OYONNAX,92.5,188,A+
homme,Paiement,Ernest,8/14/1937,VÉLIZY-VILLACOUBLAY,75.7,169,A+
femme,Quenneville,Caroline,3/1/1971,AUBERVILLIERS,102.3,154,B+
homme,Bourassa,Saville,8/18/1998,ANNECY,79.4,182,B+
homme,Plouffe,Stéphane,1/4/1995,BOURG-EN-BRESSE,61.4,189,B+
femme,Parrot,Roux,2/24/1935,VÉLIZY-VILLACOUBLAY,69.0,169,O+
femme,Quiron,Delphine,12/25/1992,MENTON,62.5,163,A+
homme,Masson,Fabrice,3/16/1965,SAINT-ANDRÉ,79.9,168,B+
homme,Guérette,Benoît,4/22/1939,LE ROBERT,97.4,172,B+
femme,Chevrette,Astrid,2/3/1992,CLICHY-SOUS-BOIS,69.4,164,A+
homme,Riquier,Scoville,10/16/1973,VANVES,108.5,181,A+
femme,St-Jean,Océane,4/25/1940,ANGOULÊME,90.3,163,B+
homme,Gregoire,Thiery,1/3/1942,PONTOISE,84.3,165,AB+
homme,Vallée,Toussaint,6/16/1957,LUNEL,68.0,167,A+
homme,Leclerc,Zdenek,8/3/1933,LA SEYNE-SUR-MER,92.0,177,B+
homme,Picard,André,10/25/1960,LES ABYMES,78.1,186,A+
femme,Tremblay,Valentine,9/21/1949,MONT-SAINT-AIGNAN,90.6,153,O+
femme,Martin,Cher,6/20/1995,LE BLANC-MESNIL,54.6,173,A+
homme,Douffet,Étienne,1/19/1994,CHAMPIGNY-SUR-MARNE,78.5,181,O-
homme,Laurent,Sacripant,2/17/1965,ISTRES,102.6,187,O-
femme,Guernon,Zara,8/31/1991,LORIENT,92.3,159,O+
homme,Sauvé,Jérôme,11/16/1944,SAINT-MICHEL-SUR-ORGE,60.6,167,O+
femme,Deniger,Eulalie,9/15/1950,SOTTEVILLE-LÈS-ROUEN,99.4,155,A+
homme,Berie,Stéphane,8/14/1995,LONS-LE-SAUNIER,105.2,186,O+
homme,Perreault,Pierre,12/10/1961,ALFORTVILLE,91.6,178,A+
homme,Vadnais,Loyal,11/12/1947,BIARRITZ,102.7,182,O+
homme,Arcouet,Serge,2/4/1971,VAULX-EN-VELIN,68.3,181,O+
femme,Sauvé,Logistilla,8/30/1936,ORANGE,62.1,151,O+
homme,Briard,Stéphane,10/17/1988,LAON,77.8,174,O+
femme,Couet,Julie,1/8/1963,CHÂTEAUROUX,91.4,154,O+
femme,Giroux,Daisi,12/9/1953,DUNKERQUE,99.9,152,B+
femme,Phaneuf,Pansy,8/19/1938,TAVERNY,88.0,165,B+
femme,Drouin,Corette,4/20/1974,TRAPPES,87.8,171,O+
femme,Clavette,Melusina,1/29/1993,VILLENEUVE-LA-GARENNE,52.6,169,A+
homme,Bérubé,Toussaint,8/13/1948,MARSEILLE,70.4,170,AB-
homme,Bois,Norris,6/1/1961,MONTPELLIER,77.7,171,O-
femme,Noël,Constance,12/24/1951,MARCQ-EN-BAROEUL,69.9,170,A-
homme,Pinette,Talon,11/24/1933,BÈGLES,73.8,168,AB+
femme,Cousteau,Gabrielle,8/31/1987,VILLEPINTE,54.0,157,B+
femme,Chevrette,Amber,8/9/1974,VILLENEUVE-D'ASCQ,53.1,165,B+
homme,Durand,Eugène,10/4/1985,SAINT-PIERRE,89.0,174,A+
femme,Talon,Yolette,9/23/1978,LES ULIS,73.8,165,O-
femme,Gendron,Marphisa,2/11/2000,LANESTER,45.9,170,B+
homme,Berger,Théodore,9/20/1970,LE KREMLIN-BICÊTRE,73.5,182,A+
homme,Foucault,Benjamin,12/10/1933,VILLENEUVE-D'ASCQ,81.8,172,A+
femme,Senneville,Luce,8/8/1985,TARBES,65.3,165,A+
femme,Plourde,Sylvie,7/16/1936,BASTIA,58.2,154,O+
homme,CinqMars,Octave,7/5/1954,ATHIS-MONS,92.5,185,O+
femme,Douffet,Slainie,4/8/1992,CAMBRAI,62.0,159,O-
femme,Chicoine,Fayette,1/16/1936,LE PUY-EN-VELAY,90.6,165,B+
femme,Roux,Sabine,11/1/1989,DENAIN,89.3,156,O+
homme,Déziel,Evrard,1/22/1945,CLICHY,63.6,183,O+
homme,Mothé,Jérôme,8/28/1981,VERTOU,108.9,177,O+
homme,Garnier,Sébastien,3/24/1953,VITROLLES,70.8,177,AB+
femme,LeBatelier,Raison,12/15/1949,BRUNOY,69.0,168,B+
femme,Corbin,Émilie,3/8/1942,LES MUREAUX,106.7,168,O-
femme,Lebel,Clarice,6/23/1971,CLICHY-SOUS-BOIS,99.6,171,B+
femme,Alexandre,Cher,6/15/1995,MANOSQUE,55.5,166,B+
homme,Thibodeau,Germain,12/6/1986,AUBAGNE,105.9,174,A+
femme,Bisaillon,Merci,10/19/1943,HÉROUVILLE-SAINT-CLAIR,67.2,164,O+
femme,Pelland,Gay,10/1/1946,LE ROBERT,65.7,168,A+
